thumb,index,middle,label
2,209,70,2
3,210,66,2
1,209,70,2
1,212,64,2
0,212,67,2
1,211,69,2
2,214,68,2
1,212,70,2
3,211,70,2
2,212,68,2
0,212,71,2
1,211,73,2
0,211,73,2
0,211,74,2
0,212,74,2
0,211,75,2
0,213,73,2
0,214,72,2
1,213,69,2
1,213,71,2
0,212,76,2
0,213,77,2
1,214,78,2
0,214,79,2
0,211,84,2
0,212,82,2
0,214,84,2
1,213,81,2
2,212,83,2
1,211,79,2
0,212,83,2
0,213,82,2
2,212,83,2
1,213,85,2
2,214,83,2
1,215,86,2
0,213,80,2
1,213,83,2
1,214,81,2
1,213,84,2
1,211,81,2
1,213,82,2
1,215,84,2
2,213,85,2
2,211,82,2
1,214,85,2
1,213,83,2
1,214,82,2
0,213,81,2
2,212,80,2
2,215,84,2
3,214,85,2
1,213,81,2
2,211,82,2
2,212,82,2
1,215,80,2
1,215,79,2
3,211,83,2
2,213,80,2
1,213,79,2
1,213,81,2
1,215,79,2
3,216,80,2
1,214,80,2
1,213,83,2
1,213,82,2
2,215,71,2
3,216,58,2
5,216,54,2
4,214,61,2
0,215,62,2
4,215,62,2
5,213,57,2
2,214,61,2
2,216,64,2
2,214,69,2
3,216,55,2
2,215,62,2
2,216,65,2
2,215,69,2
1,215,68,2
2,217,68,2
1,215,65,2
1,216,72,2
2,217,69,2
2,217,66,2
1,216,73,2
1,218,75,2
3,217,66,2
3,215,77,2
2,212,72,2
2,213,69,2
2,212,70,2
1,214,73,2
2,213,67,2
1,213,73,2
1,213,71,2
1,214,69,2
2,212,59,2
3,212,66,2
0,214,59,2
0,213,61,2
0,213,68,2
1,209,66,2
0,213,55,2
3,213,64,2
2,212,59,2
1,213,57,2
0,214,52,2
1,213,61,2
3,215,61,2
4,214,63,2
3,214,65,2
3,213,65,2
7,213,66,2
5,214,67,2
3,216,67,2
4,212,66,2
4,214,67,2
2,213,66,2
3,213,66,2
5,213,69,2
7,214,71,2
9,213,70,2
5,213,66,2
4,216,65,2
7,214,70,2
7,214,68,2
4,215,65,2
8,215,65,2
7,215,61,2
13,211,60,2
10,212,65,2
6,211,63,2
5,213,62,2
7,218,63,2
11,215,63,2
8,216,63,2
7,216,64,2
7,217,66,2
6,216,67,2
11,217,68,2
8,219,64,2
6,219,69,2
5,217,69,2
4,219,69,2
5,218,69,2
3,217,71,2
7,216,72,2
4,219,72,2
9,219,74,2
7,218,72,2
3,219,71,2
4,218,76,2
5,218,74,2
4,218,72,2
5,219,73,2
5,220,77,2
6,219,76,2
5,219,77,2
6,221,75,2
9,221,74,2
7,219,76,2
4,219,75,2
4,219,74,2
6,220,73,2
3,222,75,2
5,221,74,2
3,220,78,2
4,221,77,2
7,220,75,2
6,221,78,2
4,221,77,2
3,222,76,2
6,220,76,2
9,222,75,2
6,221,76,2
4,221,73,2
4,221,76,2
5,220,72,2
6,222,72,2
5,223,72,2
9,220,68,2
6,222,73,2
7,222,75,2
12,221,69,2
8,221,67,2
9,221,73,2
7,221,73,2
8,220,68,2
7,222,69,2
8,220,72,2
7,221,72,2
10,218,75,2
5,221,74,2
7,223,78,2
7,221,79,2
4,221,63,2
6,223,52,2
8,220,60,2
8,223,62,2
8,219,54,2
4,220,58,2
3,222,58,2
5,221,59,2
5,220,61,2
6,221,60,2
5,221,8,2
4,222,47,2
5,219,55,2
6,221,49,2
7,219,48,2
6,217,48,2
5,218,54,2
3,217,51,2
2,218,49,2
3,215,55,2
4,218,54,2
6,218,50,2
6,219,47,2
9,221,49,2
5,221,58,2
6,221,51,2
6,218,42,2
5,218,42,2
6,218,45,2
4,220,46,2
5,220,42,2
4,224,49,2
6,222,50,2
4,222,45,2
4,221,43,2
4,219,50,2
3,223,50,2
6,222,47,2
8,220,49,2
6,222,49,2
7,225,53,2
4,223,53,2
7,223,51,2
7,223,55,2
7,224,54,2
6,222,55,2
1,224,52,2
2,224,48,2
2,225,50,2
4,224,54,2
4,224,58,2
2,225,60,2
2,222,56,2
4,222,56,2
5,223,56,2
5,222,63,2
3,224,58,2
5,223,58,2
4,224,61,2
4,224,59,2
4,221,56,2
5,223,58,2
2,224,58,2
0,175,484,3
0,172,495,3
0,174,498,3
0,176,498,3
0,177,498,3
0,178,497,3
0,177,494,3
0,178,501,3
0,178,501,3
0,178,502,3
0,181,499,3
0,184,499,3
0,185,497,3
0,186,498,3
0,187,502,3
0,190,500,3
0,188,501,3
0,187,499,3
0,189,500,3
0,191,499,3
0,190,501,3
0,190,504,3
0,190,504,3
0,190,507,3
0,190,506,3
0,190,507,3
0,191,508,3
0,191,505,3
0,192,506,3
0,193,508,3
0,194,508,3
0,196,508,3
0,195,508,3
0,196,507,3
0,196,510,3
0,198,513,3
0,199,511,3
0,198,513,3
0,200,512,3
0,198,515,3
0,198,513,3
0,200,516,3
0,199,513,3
0,201,519,3
0,200,522,3
0,200,516,3
0,201,502,3
0,200,510,3
0,203,512,3
0,202,507,3
0,204,508,3
0,205,510,3
0,203,510,3
0,205,516,3
0,205,517,3
0,204,521,3
0,204,517,3
0,206,520,3
0,206,522,3
0,205,525,3
0,205,522,3
0,206,526,3
0,207,524,3
0,209,525,3
0,206,528,3
0,206,527,3
0,206,527,3
0,207,527,3
0,207,529,3
0,206,525,3
0,207,527,3
0,207,527,3
0,207,528,3
0,208,528,3
0,207,525,3
0,208,524,3
0,207,525,3
0,207,530,3
0,209,525,3
0,208,528,3
0,207,528,3
0,208,529,3
0,208,528,3
0,208,527,3
0,208,528,3
0,209,527,3
0,208,527,3
0,206,527,3
0,208,528,3
0,208,528,3
0,209,530,3
0,209,530,3
0,209,529,3
0,209,531,3
0,208,530,3
0,211,529,3
0,211,531,3
0,210,531,3
0,211,530,3
0,208,528,3
0,209,529,3
0,209,532,3
0,209,531,3
0,208,531,3
0,209,532,3
0,209,530,3
0,212,534,3
0,209,534,3
0,209,532,3
0,208,532,3
0,209,533,3
0,208,530,3
0,208,528,3
0,208,534,3
0,210,532,3
0,209,531,3
0,208,532,3
0,207,534,3
0,208,534,3
0,208,533,3
0,208,533,3
0,208,533,3
0,207,535,3
0,208,536,3
0,208,534,3
0,209,532,3
0,210,531,3
0,208,533,3
0,209,535,3
0,209,538,3
0,208,536,3
0,208,534,3
0,209,533,3
0,209,535,3
0,208,536,3
0,208,535,3
0,208,528,3
0,208,532,3
0,208,534,3
0,208,533,3
0,208,533,3
0,209,531,3
0,207,528,3
0,210,526,3
0,208,528,3
0,209,530,3
0,210,528,3
0,211,529,3
0,209,527,3
0,210,527,3
0,210,528,3
0,210,525,3
0,211,524,3
0,211,518,3
0,210,516,3
0,210,511,3
0,210,512,3
0,210,510,3
0,210,510,3
0,210,510,3
0,210,509,3
0,210,510,3
0,211,512,3
0,211,513,3
0,211,509,3
0,212,513,3
0,213,517,3
0,211,524,3
0,214,524,3
0,212,519,3
0,212,526,3
0,212,527,3
0,213,524,3
1,213,523,3
0,211,525,3
0,214,526,3
0,213,525,3
0,214,524,3
0,213,526,3
0,212,526,3
0,213,526,3
0,214,527,3
0,214,528,3
0,212,528,3
1,212,528,3
0,212,528,3
0,215,529,3
0,213,528,3
0,213,528,3
0,213,529,3
0,213,530,3
0,213,533,3
0,211,530,3
0,212,530,3
0,212,530,3
0,214,531,3
0,215,530,3
0,212,530,3
0,213,530,3
0,213,532,3
0,214,531,3
0,213,529,3
0,214,529,3
0,217,531,3
0,214,527,3
0,212,529,3
0,213,529,3
0,213,527,3
0,213,530,3
0,213,529,3
0,217,528,3
0,214,527,3
1,216,529,3
0,213,527,3
0,216,529,3
0,214,530,3
0,214,530,3
0,214,532,3
0,215,532,3
0,214,531,3
0,213,531,3
0,214,529,3
0,214,530,3
0,211,528,3
0,211,526,3
0,214,531,3
0,214,529,3
0,213,531,3
0,214,529,3
0,215,531,3
0,216,532,3
0,214,530,3
0,212,532,3
1,214,531,3
0,215,529,3
0,215,532,3
0,216,530,3
0,214,530,3
0,217,533,3
0,214,534,3
0,214,530,3
0,215,534,3
0,216,533,3
0,214,534,3
0,216,534,3
0,216,534,3
0,215,530,3
0,215,534,3
0,214,536,3
0,214,533,3
0,216,536,3
0,215,532,3
0,214,538,3
0,214,536,3
0,214,539,3
0,215,536,3
0,214,536,3
0,216,537,3
0,216,538,3
0,215,538,3
0,217,539,3
0,215,540,3
0,215,538,3
0,216,540,3
0,216,540,3
0,215,537,3
0,215,538,3
0,214,540,3
0,215,538,3
0,214,538,3
0,215,538,3
0,220,539,3
0,216,538,3
1,219,535,3
0,217,537,3
0,216,539,3
0,216,541,3
0,215,539,3
0,216,540,3
0,217,542,3
0,219,540,3
0,218,539,3
0,218,541,3
0,217,545,3
0,215,539,3
0,216,540,3
0,216,540,3
0,216,539,3
0,215,539,3
0,214,539,3
0,216,538,3
0,219,540,3
0,215,540,3
0,216,540,3
0,215,542,3
0,217,541,3
0,216,538,3
0,216,539,3
0,218,539,3
0,218,538,3
0,217,540,3
0,217,539,3
0,216,541,3
0,217,539,3
0,217,540,3
0,216,540,3
0,216,542,3
0,216,541,3
0,216,542,3
0,217,539,3
0,217,542,3
0,216,544,3
0,217,543,3
0,218,541,3
0,217,542,3
0,219,541,3
0,218,541,3
0,218,543,3
0,217,545,3
0,216,541,3
0,218,546,3
0,214,543,3
0,218,541,3
0,218,543,3
0,218,544,3
0,220,543,3
0,219,543,3
0,219,544,3
0,218,545,3
0,219,540,3
0,217,545,3
0,220,545,3
0,219,546,3
0,220,545,3
0,220,546,3
0,219,546,3
0,219,546,3
0,219,546,3
0,218,546,3
0,221,545,3
0,217,542,3
0,219,546,3
0,218,547,3
0,214,545,3
0,217,543,3
0,217,545,3
0,218,544,3
0,217,540,3
0,214,542,3
0,209,537,3
0,207,544,3
0,208,543,3
0,207,544,3
0,207,546,3
0,207,545,3
0,207,546,3
0,208,546,3
0,208,549,3
0,208,549,3
0,208,547,3
0,207,551,3
0,209,548,3
0,209,549,3
0,208,550,3
0,210,549,3
0,210,550,3
0,209,546,3
0,210,547,3
0,213,547,3
0,210,547,3
0,212,549,3
0,212,550,3
0,211,547,3
0,212,543,3
0,211,546,3
0,212,546,3
0,211,546,3
0,211,549,3
0,212,546,3
0,212,550,3
0,212,550,3
0,212,548,3
0,213,549,3
0,212,551,3
0,212,551,3
0,213,552,3
0,212,546,3
0,212,550,3
0,218,550,3
0,211,555,3
0,212,555,3
0,216,553,3
0,212,552,3
0,214,553,3
0,213,553,3
0,213,554,3
0,215,554,3
0,214,556,3
0,213,554,3
0,212,555,3
0,215,556,3
0,214,556,3
0,214,554,3
0,214,552,3
0,214,554,3
0,213,555,3
0,214,555,3
0,215,554,3
0,210,556,3
0,213,549,3
0,215,551,3
0,215,552,3
0,215,555,3
0,216,554,3
0,217,554,3
0,215,553,3
0,215,554,3
0,216,552,3
0,214,550,3
0,215,553,3
0,213,552,3
0,214,553,3
0,214,554,3
0,216,552,3
0,215,554,3
0,217,553,3
0,217,554,3
0,218,554,3
0,215,555,3
0,215,554,3
0,216,554,3
0,217,556,3
0,215,557,3
0,216,558,3
0,216,557,3
0,217,558,3
0,221,557,3
0,217,557,3
0,217,558,3
0,215,558,3
0,217,559,3
0,215,556,3
0,218,557,3
0,217,557,3
0,215,556,3
0,215,558,3
0,217,556,3
0,217,558,3
0,217,558,3
0,216,558,3
0,216,554,3
0,215,558,3
0,216,559,3
0,216,558,3
0,215,558,3
0,218,557,3
1,216,559,3
1,217,558,3
4,216,558,3
0,215,559,3
2,216,559,3
2,215,559,3
0,216,558,3
1,215,559,3
1,215,559,3
1,215,555,3
1,214,558,3
0,219,557,3
3,216,558,3
1,216,558,3
1,216,559,3
1,216,559,3
0,216,558,3
6,217,558,3
0,215,559,3
2,218,558,3
1,217,559,3
4,217,557,3
3,217,556,3
0,218,559,3
0,217,557,3
1,216,558,3
3,215,558,3
0,216,558,3
0,218,559,3
1,216,562,3
1,216,559,3
0,216,560,3
1,217,560,3
2,217,561,3
0,218,560,3
0,217,561,3
1,217,560,3
0,216,561,3
2,218,560,3
0,214,560,3
2,216,560,3
0,214,561,3
2,214,561,3
1,213,561,3
374,67,63,4
380,66,61,4
376,70,60,4
380,71,61,4
377,70,60,4
298,75,59,4
283,76,65,4
291,75,70,4
316,72,67,4
305,71,70,4
310,75,67,4
317,77,71,4
323,78,72,4
319,78,72,4
331,79,73,4
329,79,74,4
334,79,69,4
338,81,67,4
324,80,66,4
335,80,66,4
334,79,70,4
323,79,71,4
342,80,72,4
342,81,73,4
349,81,76,4
345,81,75,4
349,81,70,4
355,81,75,4
356,81,75,4
353,81,76,4
354,81,78,4
353,82,76,4
351,82,76,4
352,81,76,4
352,83,79,4
357,82,74,4
352,83,77,4
353,83,77,4
345,83,71,4
360,85,79,4
361,85,79,4
361,85,79,4
365,84,81,4
369,84,78,4
366,84,78,4
367,85,77,4
371,82,80,4
374,86,79,4
363,85,79,4
361,86,77,4
375,85,72,4
377,86,78,4
374,87,77,4
374,86,79,4
372,88,76,4
369,87,79,4
371,86,80,4
372,87,79,4
377,87,82,4
374,89,82,4
377,88,81,4
376,89,82,4
375,87,81,4
374,86,81,4
370,88,82,4
376,89,84,4
378,89,84,4
376,89,82,4
380,90,82,4
373,88,81,4
381,88,80,4
390,87,82,4
391,89,80,4
393,88,79,4
392,88,80,4
391,88,81,4
390,88,81,4
393,88,83,4
391,89,82,4
391,89,82,4
391,88,82,4
394,91,82,4
389,88,82,4
394,90,81,4
395,90,83,4
397,91,81,4
397,91,83,4
399,90,84,4
397,90,83,4
397,90,83,4
397,89,83,4
395,89,83,4
391,90,82,4
390,89,81,4
394,90,84,4
391,89,84,4
394,90,85,4
397,90,82,4
395,90,82,4
396,90,83,4
397,91,85,4
399,88,82,4
399,91,80,4
398,90,81,4
398,93,79,4
399,93,85,4
398,91,82,4
401,91,83,4
403,91,83,4
401,93,82,4
402,92,81,4
404,92,82,4
402,91,79,4
401,90,75,4
404,92,80,4
407,92,79,4
405,91,80,4
407,92,80,4
409,92,81,4
407,92,81,4
411,91,83,4
411,91,83,4
410,92,84,4
414,92,85,4
414,93,84,4
412,90,83,4
414,93,83,4
415,92,85,4
415,92,82,4
413,92,82,4
416,93,82,4
414,94,81,4
412,93,83,4
415,93,82,4
415,93,82,4
415,91,82,4
416,94,84,4
418,93,81,4
416,92,82,4
416,93,83,4
417,93,84,4
415,94,80,4
414,93,83,4
413,93,83,4
416,94,86,4
417,93,86,4
416,93,87,4
416,94,88,4
417,94,91,4
417,94,87,4
418,92,87,4
415,94,85,4
413,93,89,4
405,95,87,4
410,93,87,4
411,92,85,4
409,92,86,4
418,94,88,4
420,94,88,4
420,93,78,4
410,92,85,4
404,93,89,4
407,93,90,4
405,92,85,4
409,93,87,4
414,92,87,4
414,95,85,4
413,95,88,4
416,94,90,4
417,92,91,4
417,93,91,4
417,92,90,4
418,93,93,4
418,93,88,4
416,94,87,4
418,94,92,4
419,95,88,4
421,95,90,4
420,95,90,4
420,94,91,4
421,95,90,4
417,93,88,4
421,94,89,4
417,93,88,4
414,94,89,4
417,93,92,4
416,94,90,4
419,95,90,4
415,94,91,4
416,92,89,4
421,94,88,4
418,92,89,4
415,94,86,4
416,93,90,4
415,93,89,4
418,93,89,4
415,92,88,4
422,92,88,4
424,93,90,4
425,92,89,4
424,92,91,4
426,94,88,4
420,93,89,4
423,93,89,4
423,93,89,4
424,94,89,4
423,92,91,4
422,93,88,4
426,94,91,4
425,93,89,4
426,90,90,4
425,94,78,4
425,94,88,4
423,93,89,4
425,93,88,4
426,94,89,4
425,94,87,4
429,94,86,4
425,93,88,4
426,94,88,4
426,92,85,4
426,95,85,4
430,94,87,4
426,95,87,4
428,93,88,4
428,93,87,4
428,94,87,4
426,95,86,4
427,95,88,4
427,92,87,4
427,91,83,4
426,93,87,4
428,93,82,4
428,92,90,4
429,92,87,4
428,93,88,4
429,93,90,4
428,93,87,4
431,94,86,4
430,94,81,4
426,93,85,4
430,94,92,4
430,93,86,4
429,93,90,4
429,92,88,4
430,94,81,4
430,92,88,4
430,93,88,4
430,93,89,4
430,93,89,4
429,94,90,4
431,94,85,4
430,93,88,4
431,93,86,4
430,94,87,4
430,93,87,4
431,91,86,4
431,91,88,4
430,93,86,4
430,93,88,4
431,92,84,4
431,93,91,4
431,93,90,4
430,92,89,4
431,92,90,4
432,91,89,4
432,93,91,4
432,92,90,4
431,92,90,4
433,92,91,4
432,92,91,4
433,92,86,4
436,93,90,4
432,91,89,4
433,93,93,4
434,92,93,4
433,93,90,4
429,92,94,4
433,91,90,4
433,92,91,4
433,92,95,4
432,91,92,4
433,92,94,4
433,92,94,4
432,92,93,4
434,93,91,4
433,94,92,4
432,95,90,4
431,95,87,4
434,95,90,4
435,96,92,4
436,96,93,4
437,96,89,4
438,95,91,4
437,96,90,4
435,95,90,4
435,96,90,4
434,95,92,4
439,96,91,4
445,96,90,4
440,94,94,4
439,94,94,4
441,95,89,4
444,96,88,4
442,95,87,4
442,95,89,4
445,96,88,4
441,94,88,4
439,96,91,4
443,96,92,4
441,97,90,4
444,96,93,4
441,96,90,4
443,96,92,4
439,95,90,4
442,95,85,4
442,95,87,4
449,96,86,4
446,94,82,4
443,95,82,4
444,89,80,4
443,91,78,4
444,91,82,4
445,91,83,4
444,93,82,4
447,92,83,4
446,93,82,4
446,93,83,4
446,93,85,4
447,94,83,4
417,93,83,4
437,93,91,4
432,94,86,4
432,93,86,4
428,94,84,4
432,93,88,4
436,91,89,4
426,94,88,4
433,95,86,4
437,94,87,4
443,95,87,4
441,95,89,4
439,95,88,4
436,94,86,4
433,93,87,4
438,94,88,4
437,93,83,4
429,95,86,4
426,95,85,4
435,94,89,4
436,95,85,4
442,95,86,4
444,95,86,4
442,94,86,4
438,95,88,4
442,97,89,4
440,94,87,4
442,93,88,4
441,95,92,4
443,94,88,4
442,94,88,4
444,93,91,4
444,94,85,4
443,95,90,4
441,94,85,4
444,93,88,4
444,96,86,4
444,94,91,4
443,92,93,4
446,93,87,4
443,95,91,4
444,92,90,4
440,95,91,4
438,94,88,4
437,94,86,4
437,92,87,4
433,95,92,4
438,94,85,4
442,95,87,4
444,96,87,4
442,95,88,4
446,95,92,4
447,96,90,4
445,94,91,4
443,95,89,4
445,95,88,4
439,99,87,4
448,95,87,4
450,96,91,4
450,96,90,4
450,93,91,4
452,95,91,4
451,94,92,4
450,96,92,4
451,97,88,4
451,98,91,4
452,97,88,4
453,96,87,4
453,96,91,4
451,97,91,4
451,96,93,4
452,96,95,4
452,97,93,4
454,97,93,4
453,96,94,4
450,96,92,4
454,95,92,4
453,96,94,4
453,97,92,4
452,97,94,4
455,97,95,4
452,96,93,4
452,98,94,4
454,98,93,4
455,99,95,4
453,98,95,4
454,98,94,4
456,98,92,4
455,98,93,4
459,97,93,4
455,98,97,4
455,97,94,4
456,97,90,4
454,97,89,4
456,97,94,4
454,98,94,4
456,97,95,4
455,97,95,4
456,98,96,4
455,98,96,4
455,97,95,4
455,97,94,4
453,98,95,4
442,97,94,4
439,98,94,4
457,98,93,4
455,99,97,4
460,98,97,4
460,98,95,4
460,98,96,4
456,95,93,4
455,97,96,4
457,97,94,4
453,96,92,4
457,98,95,4
456,98,95,4
452,97,95,4
451,94,95,4
454,98,95,4
455,97,96,4
454,98,97,4
457,97,96,4
457,99,95,4
455,97,96,4
456,96,94,4
458,97,96,4
457,99,96,4
456,97,94,4
458,97,94,4
458,97,93,4
456,98,95,4
457,99,96,4
458,97,96,4
457,98,97,4
459,98,94,4
461,98,99,4
460,97,97,4
459,98,98,4
454,97,98,4
456,97,97,4
449,97,94,4
449,99,95,4
451,97,96,4
451,98,96,4
454,98,98,4
453,98,95,4
450,98,95,4
450,98,99,4
450,98,96,4
449,98,94,4
440,99,98,4
200,100,98,4
79,98,95,4
46,99,97,4
68,99,96,4
79,98,97,4
81,96,96,4
74,99,99,4
79,99,97,4
94,99,97,4
105,99,98,4
107,100,98,4
112,99,98,4
120,101,97,4
119,100,98,4
124,102,95,4
129,99,99,4
129,99,96,4
128,100,95,4
128,99,94,4
315,75,280,5
315,74,283,5
327,76,285,5
330,77,284,5
337,78,284,5
333,77,282,5
331,79,286,5
323,78,287,5
331,78,286,5
335,79,287,5
335,79,289,5
338,79,287,5
333,80,288,5
338,79,287,5
337,80,287,5
332,80,288,5
344,80,287,5
340,80,288,5
339,80,287,5
344,80,282,5
343,80,282,5
342,80,286,5
349,80,282,5
344,80,286,5
348,78,287,5
346,80,291,5
352,80,291,5
348,81,288,5
353,81,291,5
346,81,292,5
347,82,293,5
353,81,293,5
348,81,293,5
327,82,289,5
331,82,289,5
334,80,283,5
336,81,309,5
337,82,381,5
338,82,392,5
339,81,389,5
335,81,402,5
336,82,402,5
338,82,412,5
337,81,425,5
333,80,427,5
338,79,427,5
341,81,422,5
335,81,420,5
283,81,425,5
106,80,426,5
147,80,425,5
175,81,425,5
173,83,425,5
179,80,409,5
186,80,429,5
187,81,430,5
191,81,432,5
191,80,387,5
190,80,367,5
192,80,381,5
198,81,386,5
200,81,397,5
204,81,399,5
204,81,400,5
203,82,401,5
204,81,403,5
204,81,405,5
206,80,404,5
208,80,404,5
207,80,404,5
209,81,408,5
208,80,408,5
210,80,412,5
211,80,412,5
214,79,413,5
219,80,416,5
216,81,417,5
213,80,418,5
220,82,417,5
221,82,416,5
222,82,413,5
222,82,415,5
225,83,418,5
224,83,418,5
220,83,419,5
221,83,420,5
219,84,416,5
224,83,421,5
223,84,421,5
225,84,421,5
227,83,422,5
233,84,422,5
230,84,423,5
229,84,422,5
231,81,421,5
233,84,422,5
232,84,422,5
238,84,422,5
239,81,426,5
239,83,427,5
238,83,429,5
239,84,429,5
240,83,425,5
239,84,429,5
239,85,429,5
240,85,430,5
239,85,431,5
241,84,431,5
240,85,432,5
240,87,431,5
241,86,432,5
240,88,432,5
240,87,434,5
240,87,432,5
239,88,433,5
242,86,432,5
241,87,432,5
243,88,432,5
242,87,432,5
241,88,420,5
242,88,427,5
246,87,424,5
247,87,431,5
245,87,431,5
246,88,431,5
247,87,431,5
247,87,432,5
247,87,432,5
245,88,431,5
247,84,432,5
246,87,433,5
249,86,433,5
251,86,434,5
250,86,432,5
252,85,433,5
256,84,434,5
257,85,434,5
255,84,436,5
256,81,436,5
254,82,435,5
254,82,433,5
255,83,434,5
257,85,434,5
259,84,434,5
257,86,435,5
257,84,437,5
261,85,437,5
261,85,437,5
261,85,437,5
261,86,438,5
267,86,437,5
266,86,439,5
265,86,437,5
267,84,437,5
266,85,436,5
268,85,440,5
269,86,439,5
270,86,441,5
270,87,441,5
268,87,440,5
268,86,439,5
268,86,439,5
269,86,438,5
271,87,437,5
267,90,436,5
272,87,436,5
270,87,430,5
270,87,432,5
271,86,432,5
271,87,431,5
270,87,436,5
270,88,436,5
272,87,439,5
267,87,433,5
271,87,433,5
275,88,432,5
272,88,435,5
274,88,436,5
274,89,434,5
273,89,435,5
274,88,436,5
278,90,437,5
278,88,434,5
276,90,441,5
279,88,441,5
276,89,438,5
277,88,438,5
277,90,436,5
278,90,439,5
276,90,440,5
277,90,441,5
277,89,438,5
276,91,442,5
275,89,442,5
277,88,443,5
279,90,444,5
279,89,443,5
277,90,444,5
278,91,442,5
279,91,443,5
280,91,446,5
277,93,442,5
277,91,442,5
277,91,444,5
277,91,440,5
277,90,444,5
277,90,444,5
279,90,444,5
280,91,444,5
280,91,444,5
282,88,444,5
286,91,445,5
280,89,444,5
281,90,444,5
281,89,444,5
275,89,444,5
278,90,446,5
279,90,446,5
277,90,447,5
278,91,447,5
278,90,445,5
277,90,447,5
278,91,447,5
281,92,447,5
280,91,446,5
278,90,445,5
281,91,446,5
282,90,446,5
282,91,446,5
286,90,447,5
281,90,447,5
279,91,449,5
280,92,446,5
282,92,444,5
282,92,446,5
283,92,446,5
283,92,446,5
283,92,446,5
283,93,447,5
283,93,447,5
282,91,447,5
282,92,448,5
281,93,447,5
279,93,447,5
283,92,447,5
279,93,448,5
281,92,448,5
282,93,448,5
281,93,448,5
283,92,449,5
285,93,449,5
281,93,450,5
286,93,449,5
285,90,449,5
282,93,449,5
287,93,449,5
286,94,450,5
287,93,449,5
287,94,449,5
287,93,448,5
287,93,451,5
288,93,455,5
286,93,452,5
282,93,450,5
286,93,452,5
285,94,453,5
286,93,454,5
288,94,453,5
287,94,455,5
288,94,454,5
285,93,455,5
284,92,455,5
284,94,453,5
285,91,454,5
288,94,454,5
288,94,453,5
289,94,454,5
289,97,454,5
288,94,454,5
287,94,457,5
285,95,454,5
286,94,452,5
285,94,455,5
285,94,455,5
287,95,457,5
286,96,456,5
286,95,457,5
283,95,457,5
276,96,457,5
283,96,457,5
287,95,457,5
288,95,456,5
287,95,452,5
288,94,450,5
288,94,457,5
290,94,458,5
290,95,458,5
291,94,458,5
290,93,459,5
291,94,461,5
290,99,459,5
288,94,459,5
291,92,459,5
290,94,459,5
291,94,459,5
290,94,460,5
290,93,460,5
292,95,461,5
291,94,461,5
291,94,461,5
291,92,458,5
290,95,462,5
291,95,461,5
292,94,461,5
291,95,462,5
290,94,462,5
290,95,462,5
289,89,462,5
291,95,461,5
290,95,461,5
283,95,461,5
294,95,461,5
293,95,461,5
292,94,459,5
293,94,460,5
294,95,458,5
291,94,457,5
293,95,460,5
292,95,459,5
287,95,459,5
288,94,461,5
295,94,462,5
295,95,462,5
294,94,460,5
289,95,460,5
292,95,462,5
295,96,462,5
291,96,463,5
294,95,463,5
295,95,463,5
296,95,464,5
296,95,464,5
297,95,463,5
298,95,463,5
298,96,463,5
299,96,463,5
299,96,464,5
295,95,464,5
301,95,464,5
303,95,462,5
302,95,464,5
302,96,463,5
303,96,464,5
300,95,464,5
300,96,463,5
301,96,464,5
302,96,464,5
300,95,463,5
298,96,463,5
297,100,463,5
295,96,463,5
292,93,463,5
300,96,464,5
299,96,463,5
299,96,463,5
299,96,464,5
300,96,463,5
297,96,463,5
297,98,464,5
299,97,464,5
299,96,464,5
298,97,463,5
297,97,464,5
296,96,464,5
292,97,464,5
296,97,464,5
297,96,464,5
295,95,464,5
294,97,466,5
300,96,465,5
300,97,465,5
301,97,464,5
301,97,464,5
300,97,464,5
301,97,464,5
302,97,464,5
299,97,464,5
300,94,464,5
304,94,467,5
300,97,464,5
301,97,467,5
301,97,464,5
300,97,464,5
299,97,464,5
299,97,464,5
302,97,464,5
299,99,464,5
299,97,463,5
299,98,463,5
300,97,462,5
295,97,463,5
297,97,461,5
295,97,460,5
299,97,462,5
296,97,463,5
290,98,463,5
291,98,463,5
291,98,465,5
296,98,464,5
297,98,462,5
301,97,463,5
300,96,463,5
300,94,463,5
302,96,464,5
303,94,464,5
302,95,463,5
302,95,463,5
300,98,466,5
300,100,462,5
303,98,463,5
303,98,464,5
303,98,462,5
303,99,464,5
303,99,465,5
303,99,466,5
303,98,468,5
301,98,468,5
297,99,468,5
300,100,467,5
303,98,466,5
303,99,468,5
303,99,469,5
301,99,468,5
303,99,469,5
303,99,468,5
305,99,468,5
303,98,467,5
304,100,466,5
303,102,469,5
302,99,469,5
303,99,468,5
303,100,470,5
303,99,469,5
303,100,469,5
304,99,467,5
303,99,468,5
303,98,469,5
304,99,469,5
303,99,467,5
301,100,470,5
302,99,470,5
302,99,471,5
302,99,473,5
303,98,473,5
302,99,472,5
302,100,472,5
302,99,474,5
303,99,473,5
302,99,470,5
303,98,474,5
303,98,474,5
303,99,474,5
303,99,474,5
302,98,473,5
303,97,474,5
306,99,473,5
301,100,473,5
301,99,473,5
303,99,474,5
303,99,473,5
303,100,474,5
302,100,474,5
303,100,475,5
303,98,473,5
303,99,472,5
304,96,473,5
302,102,475,5
303,98,473,5
304,100,473,5
305,99,473,5
304,99,473,5
304,99,473,5
304,100,473,5
303,100,476,5
304,95,473,5
301,100,468,5
303,99,469,5
300,99,464,5
